date,prectot,qv2m,rh2m,ps,t2m_range,ts,t2mdew,t2mwet,t2m_max,t2m_min,t2m,ws50m_range,ws10m_range,ws50m_min,ws10m_min,ws50m_max,ws10m_max,ws50m,ws10m,yearid
2016-05-26,0.53,8.01,71.52,100.42,10.75,16.39,10.61,10.61,20.92,10.17,15.82,5.35,1.62,1.92,1.84,7.27,3.46,4.41,2.63,2016
2016-05-27,3.59,13.23,89.82,99.88,13.83,20.05,17.98,17.98,26.62,12.79,20.05,6.39,4.73,1.01,0.55,7.4,5.28,4.75,2.87,2016
2016-05-28,0.91,11.26,76.64,100.41,11.39,20.43,15.83,15.83,25.95,14.56,20.1,5.03,1.6,1.66,1.6,6.68,3.2,4.16,2.47,2016
2016-05-29,11.19,13.74,92.05,100.16,9.62,20.54,18.79,18.79,24.63,15.01,20.31,6.89,3.75,1.4,0.9,8.29,4.65,3.59,2.15,2016
2016-05-30,2.06,13.45,82.16,99.44,8.79,21.68,18.51,18.51,25.9,17.11,21.69,4.13,3.76,5.78,3.28,9.91,7.04,7.86,5.01,2016
2016-05-31,0.08,9.26,76.22,99.79,10.31,17.5,12.69,12.69,21.93,11.63,17.0,3.7,3.95,5.19,2.68,8.89,6.63,7.17,4.83,2016
2016-06-01,0.32,8.62,73.88,100.6,10.01,17.23,11.75,11.75,21.39,11.38,16.5,3.13,1.7,3.89,2.46,7.02,4.16,5.07,3.21,2016
2016-06-02,6.03,11.99,88.04,100.02,7.74,18.87,16.74,16.74,22.36,14.62,18.82,4.21,4.11,5.42,2.87,9.64,6.98,7.04,4.37,2016
2016-06-03,0.27,10.96,77.86,99.97,7.91,19.57,15.35,15.35,23.25,15.33,19.35,2.95,2.84,4.05,2.21,7.0,5.05,5.6,3.57,2016
2016-06-04,0.01,9.63,69.25,100.06,10.92,19.65,13.4,13.4,23.81,12.88,19.18,5.17,2.46,0.31,0.17,5.48,2.63,2.57,1.56,2016
2016-06-05,28.64,11.79,93.76,98.99,4.68,17.61,16.3,16.3,19.57,14.89,17.38,5.69,4.6,4.55,2.81,10.24,7.4,7.07,4.62,2016
2016-06-06,2.57,10.61,80.89,98.31,6.26,18.26,14.62,14.62,20.88,14.62,17.95,5.11,4.95,6.02,3.01,11.13,7.96,9.34,6.24,2016
2016-06-07,0.9,9.56,80.44,98.26,8.1,16.96,13.03,13.03,20.53,12.43,16.41,2.48,2.1,4.89,3.06,7.37,5.16,6.29,4.15,2016
2016-06-08,0.97,5.95,76.74,98.63,5.75,10.93,6.04,6.05,13.14,7.39,9.96,2.02,2.3,6.54,4.21,8.56,6.51,7.63,5.36,2016
2016-06-09,0.72,5.46,73.67,99.23,6.16,10.12,4.88,4.88,12.58,6.42,9.38,3.27,3.68,6.16,3.29,9.43,6.97,8.31,5.53,2016
2016-06-10,2.52,6.88,77.27,100.0,12.18,12.87,8.17,8.17,17.78,5.6,12.23,3.19,2.07,3.02,1.87,6.21,3.94,4.6,2.95,2016
2016-06-11,1.84,7.67,85.23,99.37,7.0,12.79,9.87,9.88,16.15,9.16,12.29,4.06,2.94,2.05,1.44,6.12,4.38,4.05,2.51,2016
2016-06-12,1.42,6.48,80.41,98.85,4.72,11.14,7.08,7.08,13.61,8.89,10.57,5.67,5.27,4.89,2.4,10.56,7.67,8.85,6.08,2016
2016-06-13,1.64,7.31,74.92,99.43,9.54,13.8,9.13,9.14,18.41,8.87,13.55,2.82,3.47,5.86,2.95,8.68,6.42,7.43,4.86,2016
2016-06-14,0.71,8.75,76.82,99.7,15.25,16.29,11.61,11.61,22.59,7.34,15.97,3.67,1.43,4.06,3.09,7.72,4.51,6.12,3.73,2016
2016-06-15,0.87,10.07,72.64,99.68,12.08,18.94,13.99,14.0,24.37,12.3,19.06,4.03,2.0,3.23,1.7,7.26,3.7,4.73,2.85,2016
2016-06-16,0.01,9.53,70.38,99.61,11.93,18.87,13.17,13.17,24.33,12.4,18.69,3.52,2.31,2.72,2.1,6.24,4.41,4.55,2.89,2016
2016-06-17,0.02,8.8,59.65,100.02,11.82,19.26,12.0,12.0,25.6,13.78,20.14,3.63,2.21,0.73,0.52,4.35,2.73,2.88,2.0,2016
2016-06-18,1.06,10.69,70.02,100.62,14.05,20.69,15.0,15.0,27.07,13.03,20.77,6.42,2.45,1.63,1.25,8.05,3.7,4.53,2.68,2016
2016-06-19,0.25,11.98,75.14,100.53,12.7,21.4,16.76,16.75,27.43,14.73,21.45,3.1,2.82,4.95,2.92,8.05,5.74,6.65,4.04,2016
2016-06-20,2.98,13.43,73.64,99.59,11.58,23.22,18.45,18.45,28.53,16.95,23.5,4.87,4.36,5.94,2.78,10.8,7.14,8.44,5.31,2016
2016-06-21,0.12,8.93,69.9,99.15,6.51,18.17,12.02,12.02,20.5,13.99,17.69,8.2,5.53,2.45,1.19,10.65,6.71,6.9,4.57,2016
2016-06-22,2.23,8.71,77.69,99.37,7.04,16.18,11.78,11.78,19.56,12.52,15.67,4.05,2.89,1.91,1.1,5.96,3.99,4.5,2.89,2016
2016-06-23,2.36,8.25,71.82,99.7,11.37,16.74,10.99,10.99,21.4,10.03,16.11,3.61,2.43,2.31,1.8,5.91,4.23,4.86,3.0,2016
2016-06-24,2.49,8.49,66.44,100.33,14.37,18.37,11.46,11.46,23.97,9.59,17.88,5.16,2.45,0.4,0.34,5.56,2.79,3.04,1.81,2016
2016-06-25,0.07,10.47,66.33,100.54,12.94,21.09,14.71,14.71,26.94,14.01,21.31,3.5,1.98,1.51,1.33,5.01,3.32,3.51,2.32,2016
2016-06-26,2.14,12.55,74.0,100.26,11.89,22.51,17.48,17.48,27.77,15.88,22.41,7.17,4.74,0.51,0.43,7.68,5.17,5.02,2.96,2016
2016-06-27,2.41,14.06,79.99,99.54,7.87,23.0,19.25,19.25,27.62,19.76,22.88,2.28,2.8,5.74,2.78,8.01,5.58,6.93,4.31,2016
2016-06-28,9.98,13.26,82.87,99.58,7.92,21.72,18.3,18.3,25.39,17.47,21.34,3.64,1.5,2.89,1.91,6.53,3.41,4.26,2.63,2016
2016-06-29,3.98,11.3,82.93,99.68,8.01,19.42,15.8,15.8,23.33,15.32,18.77,4.42,2.04,1.79,1.32,6.2,3.36,3.71,2.26,2016
2016-06-30,0.25,10.26,70.95,99.91,11.97,20.1,14.34,14.34,25.49,13.52,19.79,2.91,1.48,3.6,2.23,6.51,3.72,4.78,2.98,2016
2016-07-01,2.27,10.91,76.48,99.64,12.65,19.88,15.15,15.15,25.73,13.08,19.51,5.33,2.98,1.26,1.03,6.59,4.02,4.47,2.61,2016
2016-07-02,0.83,8.62,74.19,99.52,7.04,16.95,11.54,11.54,19.32,12.28,16.26,3.8,4.72,6.47,2.91,10.28,7.63,8.52,5.72,2016
2016-07-03,0.98,9.22,70.86,99.91,11.98,18.54,12.66,12.67,23.15,11.16,18.1,3.33,3.06,4.78,2.94,8.11,6.0,6.77,4.19,2016
2016-07-04,0.3,10.88,71.4,99.76,13.03,20.94,15.22,15.22,26.52,13.49,20.6,2.59,3.06,4.84,2.36,7.44,5.42,6.1,3.82,2016
2016-07-05,0.04,11.18,67.32,99.24,11.57,22.18,15.55,15.55,27.32,15.75,21.92,3.78,2.56,2.97,1.96,6.75,4.52,4.74,2.91,2016
2016-07-06,1.36,13.15,73.88,99.38,11.93,23.56,18.11,18.11,28.64,16.72,23.06,3.66,1.85,2.95,2.04,6.61,3.89,4.56,2.83,2016
2016-07-07,7.22,13.88,84.04,99.3,11.32,22.51,18.94,18.94,27.73,16.41,21.81,3.49,2.51,3.0,2.01,6.49,4.51,4.56,3.15,2016
2016-07-08,0.33,10.65,80.4,99.71,8.35,19.28,14.9,14.9,22.87,14.52,18.34,2.37,1.49,3.83,2.54,6.21,4.02,4.68,3.21,2016
2016-07-09,23.63,11.22,91.46,99.35,4.62,17.67,15.65,15.65,19.87,15.25,17.06,1.88,2.2,6.03,3.98,7.91,6.19,6.75,4.95,2016
2016-07-10,5.84,10.22,87.99,99.75,5.43,16.69,14.3,14.3,19.52,14.09,16.28,6.6,4.84,0.34,0.32,6.94,5.16,4.79,3.37,2016
2016-07-11,0.56,11.32,76.05,100.3,13.22,20.48,15.87,15.87,26.1,12.88,20.3,4.38,2.16,1.48,0.84,5.86,3.0,4.04,2.46,2016
2016-07-12,1.79,11.61,70.52,100.12,11.26,22.08,16.29,16.29,27.42,16.16,21.91,3.0,1.49,3.19,1.93,6.19,3.42,4.65,2.76,2016
2016-07-13,0.4,15.06,78.85,99.64,12.53,24.24,20.25,20.25,30.14,17.6,24.26,4.9,2.86,2.65,1.9,7.55,4.76,5.72,3.23,2016
2016-07-14,9.89,16.77,87.28,99.07,6.55,24.17,21.99,21.99,27.51,20.96,24.24,2.7,1.83,5.12,2.93,7.83,4.76,6.4,3.99,2016
2016-07-15,3.49,13.58,79.07,99.28,11.82,22.8,18.57,18.57,26.93,15.11,22.45,4.0,3.52,3.9,2.0,7.91,5.52,6.01,4.03,2016
2016-07-16,1.5,9.44,68.22,100.19,10.89,20.19,13.1,13.1,23.95,13.06,19.13,4.61,3.03,0.72,0.6,5.33,3.63,2.29,1.5,2016
2016-07-17,0.61,10.41,66.37,100.37,8.26,21.33,14.6,14.6,25.32,17.07,21.17,5.16,2.5,0.29,0.21,5.45,2.71,2.55,1.7,2016
2016-07-18,7.76,12.61,79.59,99.66,11.58,21.37,17.43,17.43,27.36,15.78,21.2,5.72,5.12,4.78,2.17,10.49,7.29,7.02,4.37,2016
2016-07-19,0.28,8.28,67.76,100.37,10.29,17.97,11.16,11.16,21.78,11.49,17.19,2.94,2.82,4.0,2.37,6.94,5.19,6.02,3.74,2016
2016-07-20,0.02,9.48,68.18,100.55,12.18,19.55,13.22,13.22,24.85,12.66,19.26,2.9,3.11,3.73,1.87,6.63,4.98,5.46,3.45,2016
2016-07-21,1.62,11.84,73.82,99.99,12.68,21.57,16.51,16.51,26.98,14.29,21.46,5.54,2.97,3.71,2.55,9.25,5.52,6.63,4.02,2016
2016-07-22,2.24,13.9,71.3,99.11,8.86,24.48,18.94,18.94,29.17,20.31,24.52,4.36,4.35,4.86,2.26,9.22,6.6,7.27,4.55,2016
2016-07-23,8.48,13.39,82.02,99.46,9.51,21.97,18.44,18.44,25.87,16.37,21.65,3.98,2.43,1.92,1.55,5.9,3.98,4.49,2.66,2016
2016-07-24,1.36,9.73,68.3,100.05,12.61,19.95,13.54,13.54,25.64,13.03,19.57,3.99,1.86,1.08,0.85,5.07,2.71,2.7,1.76,2016
2016-07-25,7.39,13.34,85.06,99.41,9.05,21.0,18.09,18.09,24.56,15.5,20.98,4.99,2.5,2.14,1.48,7.13,3.99,4.52,2.73,2016
2016-07-26,0.49,13.31,77.54,99.46,8.46,22.83,18.35,18.35,26.87,18.41,22.48,1.92,2.76,4.69,2.31,6.6,5.06,6.07,3.88,2016
2016-07-27,1.01,13.08,75.84,99.66,11.3,22.77,18.09,18.09,28.48,17.17,22.58,3.11,3.12,3.06,1.41,6.17,4.53,4.78,2.96,2016
2016-07-28,0.52,12.51,72.62,99.73,9.23,23.18,17.37,17.37,27.5,18.27,22.59,4.25,2.18,0.47,0.16,4.72,2.35,3.2,1.81,2016
2016-07-29,0.79,10.72,73.82,99.99,8.67,20.71,15.03,15.03,24.07,15.4,19.85,3.25,1.03,2.48,2.03,5.74,3.06,3.96,2.44,2016
2016-07-30,0.87,9.74,68.14,100.34,10.89,20.17,13.6,13.6,24.48,13.58,19.67,4.73,2.44,0.48,0.34,5.21,2.78,2.28,1.42,2016
2016-07-31,0.0,10.72,68.37,100.45,11.65,21.41,15.08,15.08,27.07,15.42,21.18,3.84,1.97,1.28,0.73,5.12,2.71,2.66,1.85,2016
2016-08-01,0.48,11.66,78.98,100.49,5.63,20.16,16.44,16.44,22.98,17.35,20.2,2.25,1.21,1.11,0.76,3.36,1.96,2.17,1.5,2016
2016-08-02,1.2,10.95,68.58,100.58,11.73,21.85,15.44,15.44,27.1,15.36,21.49,2.29,1.26,2.33,1.77,4.61,3.03,3.49,2.37,2016
2016-08-03,0.04,11.03,61.7,100.42,10.82,23.29,15.51,15.51,28.74,17.91,23.32,4.44,1.3,2.06,1.58,6.49,2.88,3.66,2.37,2016
2016-08-04,1.26,13.35,69.04,100.11,12.27,24.94,18.49,18.49,30.43,18.16,24.56,4.13,1.67,3.46,2.3,7.59,3.97,5.61,3.25,2016
2016-08-05,1.13,14.36,67.93,99.35,10.82,26.26,19.56,19.56,31.24,20.42,25.93,5.51,3.71,4.18,2.83,9.68,6.54,7.5,4.8,2016
2016-08-06,0.7,12.19,70.06,99.01,10.65,23.3,16.69,16.7,27.11,16.46,22.64,3.41,3.84,4.47,2.08,7.88,5.93,6.15,4.02,2016
2016-08-07,0.57,9.74,68.27,99.57,9.18,20.21,13.51,13.51,24.02,14.84,19.51,5.01,3.97,3.21,2.07,8.22,6.03,5.94,3.74,2016
2016-08-08,0.85,9.52,66.56,100.16,11.89,20.3,13.24,13.24,25.82,13.93,19.65,3.18,3.59,4.77,2.23,7.95,5.82,6.22,3.92,2016
2016-08-09,0.79,9.82,66.77,100.59,14.44,20.56,13.6,13.6,27.51,13.07,20.16,5.41,2.32,1.27,0.77,6.68,3.09,3.16,1.76,2016
2016-08-10,0.08,13.54,67.76,100.12,13.03,25.4,18.7,18.7,31.49,18.46,25.11,3.48,2.18,3.33,1.73,6.81,3.91,5.15,3.02,2016
2016-08-11,0.2,13.51,65.54,99.98,10.32,26.09,18.67,18.67,30.81,20.49,25.62,4.99,2.15,1.55,1.17,6.53,3.33,3.44,2.11,2016
2016-08-12,11.16,12.86,84.33,99.54,5.75,21.12,17.76,17.76,23.09,17.34,20.55,6.3,5.95,1.52,0.44,7.82,6.39,4.49,3.22,2016
2016-08-13,25.42,12.63,90.59,99.63,5.91,19.93,17.53,17.53,22.96,17.05,19.12,3.32,2.67,3.02,1.89,6.34,4.57,4.59,3.29,2016
2016-08-14,19.67,14.27,85.92,99.53,8.23,22.22,19.43,19.42,25.86,17.63,21.94,5.02,3.6,3.11,1.45,8.13,5.05,6.06,3.94,2016
2016-08-15,0.07,10.99,70.96,100.54,11.09,21.47,15.51,15.52,26.27,15.18,20.99,3.07,1.33,1.36,0.93,4.43,2.27,2.9,1.74,2016
2016-08-16,39.61,12.59,85.77,100.22,6.77,20.37,17.56,17.55,24.31,17.54,20.05,6.75,4.7,1.47,1.16,8.23,5.86,4.43,3.05,2016
2016-08-17,3.1,12.21,77.81,99.92,10.36,21.48,17.02,17.02,25.96,15.6,21.09,6.16,3.91,2.58,1.91,8.75,5.82,5.3,3.29,2016
2016-08-18,4.17,13.0,81.47,99.9,10.13,21.64,18.0,18.0,26.07,15.94,21.35,2.64,1.03,3.83,2.39,6.46,3.43,4.99,2.93,2016
2016-08-19,0.01,10.73,71.03,100.01,12.64,20.98,15.02,15.02,26.53,13.89,20.5,5.31,2.29,0.18,0.31,5.5,2.59,2.97,1.67,2016
2016-08-20,0.04,12.19,72.16,99.65,12.05,22.48,16.97,16.97,28.01,15.95,22.25,6.46,2.75,2.3,1.91,8.76,4.65,5.36,3.13,2016
2016-08-21,17.14,14.6,88.45,99.16,6.05,21.73,19.75,19.75,24.37,18.31,21.77,3.86,3.64,5.54,2.98,9.4,6.62,7.77,4.95,2016
2016-08-22,0.41,8.23,72.71,100.01,9.02,16.54,10.9,10.9,20.25,11.23,15.92,2.14,2.83,5.92,2.84,8.06,5.67,6.97,4.49,2016
2016-08-23,0.02,9.42,71.31,100.58,12.69,18.66,13.06,13.06,24.15,11.46,18.45,3.56,3.19,4.94,2.94,8.5,6.13,7.05,4.31,2016
2016-08-24,0.21,12.21,74.5,100.4,11.9,21.86,17.12,17.12,27.9,16.0,21.88,3.11,2.03,4.86,2.73,7.96,4.76,6.49,3.77,2016
2016-08-25,0.78,14.62,81.05,99.68,9.33,23.25,19.85,19.85,28.32,18.99,23.32,2.32,2.93,4.93,2.26,7.25,5.19,6.03,3.51,2016
2016-08-26,0.34,12.55,73.82,99.93,8.03,22.49,17.37,17.37,26.3,18.26,22.4,4.42,4.22,4.18,2.15,8.6,6.36,5.99,3.63,2016
2016-08-27,0.02,10.61,71.57,100.8,9.24,21.11,15.01,15.01,25.0,15.75,20.32,5.69,2.63,0.29,0.54,5.98,3.16,3.36,2.03,2016
2016-08-28,2.83,13.7,84.58,100.41,9.54,21.82,18.86,18.86,26.71,17.17,21.67,5.4,2.46,2.12,1.62,7.52,4.08,4.36,2.44,2016
2016-08-29,0.15,10.47,73.01,100.5,9.19,20.19,14.66,14.66,24.55,15.36,19.74,2.91,2.98,4.06,2.2,6.97,5.18,5.74,3.52,2016
2016-08-30,0.95,10.57,74.58,100.29,8.71,19.89,14.83,14.82,23.69,14.98,19.52,2.81,2.35,3.04,1.78,5.85,4.13,4.46,2.72,2016
2016-08-31,8.96,12.37,83.82,99.56,9.85,20.15,17.15,17.15,24.77,14.92,20.04,3.36,1.31,2.82,2.12,6.18,3.42,5.02,2.99,2016
2016-09-01,1.18,9.62,76.39,99.87,10.14,18.23,13.36,13.36,22.84,12.7,17.57,2.8,0.74,3.56,2.48,6.36,3.22,4.79,2.81,2016
2016-09-02,0.13,8.22,71.19,100.62,9.55,17.01,11.08,11.08,21.35,11.8,16.34,3.92,2.47,2.88,1.6,6.81,4.08,4.58,2.77,2016
2016-09-03,0.08,8.16,68.55,100.94,12.98,17.29,11.03,11.03,23.0,10.02,16.87,4.83,2.36,0.12,0.02,4.95,2.37,1.91,1.08,2016
2016-09-04,0.06,9.33,66.57,101.01,11.72,18.76,13.04,13.04,25.2,13.48,19.47,2.54,1.6,0.41,0.35,2.95,1.95,1.53,1.12,2016
2016-09-05,0.17,10.06,65.55,100.78,12.35,20.09,14.17,14.17,27.35,15.0,20.89,3.98,2.6,0.31,0.05,4.29,2.65,1.83,1.22,2016
2016-09-06,0.2,10.3,67.18,100.43,12.74,20.43,14.48,14.47,27.65,14.91,20.81,3.83,2.21,0.54,0.29,4.37,2.51,1.86,1.24,2016
2016-09-07,0.6,12.59,72.54,100.05,14.13,22.79,17.51,17.51,29.67,15.54,22.76,3.77,2.23,1.03,0.73,4.79,2.96,3.35,2.17,2016
2016-09-08,9.18,15.67,91.92,99.28,5.76,22.46,20.86,20.86,25.03,19.27,22.31,6.84,4.12,0.28,0.13,7.12,4.26,3.24,2.04,2016
2016-09-09,0.19,12.36,75.45,99.62,9.26,21.99,17.08,17.08,26.86,17.6,21.75,2.84,2.94,4.09,2.03,6.92,4.96,5.62,3.46,2016
2016-09-10,2.48,12.58,78.65,99.69,12.62,21.54,17.33,17.33,27.52,14.89,21.36,8.3,4.88,1.91,1.61,10.21,6.48,6.22,3.96,2016
2016-09-11,2.91,9.07,72.86,99.69,11.84,17.75,11.49,11.49,22.56,10.72,17.36,9.13,7.91,4.69,2.32,13.82,10.23,9.45,6.24,2016
2016-09-12,0.57,7.63,66.69,100.56,13.44,16.62,9.98,9.98,23.07,9.62,16.18,3.84,2.35,3.84,2.38,7.68,4.72,6.02,3.58,2016
2016-09-13,0.06,8.96,67.31,100.1,15.22,18.69,12.3,12.3,25.82,10.6,18.49,4.65,3.31,3.76,2.52,8.41,5.83,6.67,3.86,2016
2016-09-14,0.55,8.42,72.84,100.25,11.3,16.65,11.04,11.05,20.19,8.9,16.3,2.68,3.48,5.28,2.57,7.96,6.05,6.67,4.19,2016
2016-09-15,0.07,5.74,61.63,101.07,12.8,13.65,5.89,5.9,19.22,6.42,13.1,4.67,2.22,0.43,0.3,5.1,2.52,2.08,1.26,2016
2016-09-16,0.8,6.52,63.17,100.9,12.2,14.49,7.66,7.66,20.86,8.66,14.64,3.67,1.71,1.5,1.03,5.18,2.74,2.67,1.71,2016
2016-09-17,6.54,10.52,81.24,99.99,11.29,17.88,14.48,14.49,23.06,11.77,18.02,4.92,3.87,4.6,2.26,9.52,6.14,6.4,3.88,2016
2016-09-18,1.84,12.34,79.78,99.77,8.86,20.85,17.21,17.2,26.13,17.27,20.84,3.31,3.19,4.28,2.04,7.59,5.24,6.11,3.63,2016
2016-09-19,0.98,11.82,81.11,100.09,9.17,19.9,16.59,16.59,25.33,16.16,19.93,2.64,1.31,1.44,1.02,4.07,2.32,2.75,1.73,2016
2016-09-20,0.39,10.42,76.26,100.15,11.61,19.05,14.59,14.59,25.67,14.06,18.91,3.21,3.18,4.65,2.35,7.85,5.53,6.21,3.66,2016
2016-09-21,0.01,8.39,65.0,100.43,13.7,18.24,11.37,11.37,24.9,11.2,18.06,3.12,3.49,5.27,2.64,8.39,6.13,6.7,3.95,2016
2016-09-22,3.49,8.37,78.56,100.51,8.04,15.61,11.33,11.33,19.39,11.35,15.06,4.65,3.72,2.59,1.87,7.24,5.59,5.04,3.6,2016
2016-09-23,3.08,6.68,73.89,100.42,9.6,13.23,7.94,7.94,17.4,7.8,12.53,3.04,2.45,3.58,2.17,6.62,4.62,5.09,3.17,2016
2016-09-24,0.33,4.98,63.4,100.62,10.98,11.21,3.78,3.79,16.68,5.7,10.46,5.18,3.76,3.08,2.29,8.26,6.04,6.1,3.75,2016
2016-09-25,0.72,4.93,67.3,100.68,12.71,9.94,3.63,3.65,16.54,3.83,9.41,3.12,2.6,2.91,1.85,6.03,4.46,5.27,3.29,2016
2016-09-26,1.03,5.52,69.98,100.26,11.22,10.25,5.15,5.15,15.69,4.48,10.45,4.77,2.77,1.7,1.2,6.47,3.97,4.12,2.56,2016
2016-09-27,2.79,7.29,72.52,99.69,13.0,14.17,9.12,9.12,20.85,7.86,14.04,2.57,1.61,2.54,1.34,5.11,2.95,3.83,2.29,2016
2016-09-28,0.09,7.53,82.46,100.9,10.66,13.19,9.84,9.84,18.72,8.06,12.74,3.48,2.9,4.31,2.4,7.79,5.3,5.74,3.91,2016
2016-09-29,0.01,6.09,71.83,101.8,10.52,12.33,6.85,6.86,17.92,7.39,11.76,1.68,2.08,5.6,3.53,7.28,5.61,6.39,4.35,2016
2016-09-30,0.0,5.81,68.63,101.69,10.33,12.01,6.1,6.1,17.12,6.79,11.73,1.81,2.0,4.34,2.24,6.15,4.24,5.31,3.26,2016
2016-10-01,0.9,6.33,69.22,101.07,8.28,13.06,7.22,7.23,17.56,9.28,12.81,3.6,2.39,2.63,1.46,6.23,3.86,4.62,2.68,2016
2016-10-02,2.49,7.91,88.25,100.28,5.11,12.26,10.47,10.47,15.27,10.17,12.36,4.29,2.33,0.47,0.35,4.77,2.68,2.77,1.77,2016
2016-10-03,0.59,7.92,83.99,100.38,8.39,13.35,10.5,10.5,17.64,9.25,13.15,5.16,3.2,1.11,0.68,6.27,3.89,4.16,2.64,2016
2016-10-04,0.55,7.06,78.72,101.16,10.17,12.19,8.81,8.81,18.18,8.01,12.51,4.89,2.69,0.45,0.35,5.34,3.03,2.38,1.56,2016
2016-10-05,1.22,7.75,79.23,101.15,11.4,13.02,10.28,10.28,19.98,8.58,13.84,4.04,2.28,0.32,0.33,4.36,2.61,2.27,1.51,2016
2016-10-06,2.08,8.53,80.85,100.9,13.96,14.15,11.65,11.65,22.67,8.71,14.96,2.37,1.92,2.16,1.47,4.53,3.4,3.28,2.21,2016
2016-10-07,1.26,8.81,75.03,100.74,11.47,15.33,12.17,12.17,23.5,12.03,16.62,7.69,3.14,0.14,0.09,7.83,3.23,3.68,2.06,2016
2016-10-08,14.04,8.95,92.92,99.95,6.82,13.27,12.14,12.14,16.44,9.61,13.41,3.28,1.46,4.0,2.81,7.27,4.27,5.95,3.39,2016
2016-10-09,0.37,4.93,71.33,100.66,10.14,9.22,3.54,3.56,13.85,3.71,8.55,2.85,1.73,4.18,2.2,7.03,3.93,5.33,3.27,2016
2016-10-10,0.21,3.78,66.43,101.2,10.8,6.44,0.02,0.06,12.04,1.24,5.82,3.45,2.63,3.96,2.25,7.41,4.89,5.51,3.45,2016
2016-10-11,0.0,4.29,59.74,101.33,14.97,9.08,1.67,1.7,16.92,1.94,9.24,2.61,1.71,2.54,1.32,5.15,3.04,3.84,2.36,2016
2016-10-12,0.22,5.99,69.87,100.61,12.75,11.55,6.44,6.44,18.93,6.18,11.77,5.91,1.63,2.41,2.04,8.33,3.67,5.51,2.98,2016
2016-10-13,7.25,6.17,85.21,100.01,12.21,9.01,6.43,6.43,14.26,2.05,9.13,4.4,4.66,5.65,2.78,10.05,7.44,7.09,4.27,2016
2016-10-14,2.7,3.59,68.35,101.31,12.07,5.29,-0.7,-0.66,10.8,-1.27,4.66,4.79,2.12,1.32,0.73,6.11,2.86,3.74,2.02,2016
2016-10-15,1.92,4.39,68.85,100.97,14.75,7.53,2.02,2.04,15.43,0.68,7.44,4.97,1.83,3.16,2.36,8.12,4.19,5.83,3.23,2016
2016-10-16,11.13,8.25,92.83,99.65,8.15,11.64,10.66,10.66,15.85,7.7,12.14,2.22,2.45,5.25,2.49,7.46,4.94,6.47,3.38,2016
2016-10-17,2.32,5.86,81.26,99.85,7.36,9.37,5.95,5.95,12.72,5.35,9.06,5.18,2.91,1.44,1.39,6.62,4.3,4.39,2.83,2016
2016-10-18,7.86,9.69,84.64,98.9,15.58,15.47,12.89,12.89,23.64,8.06,15.92,7.3,4.74,6.15,3.67,13.45,8.41,9.19,5.95,2016
2016-10-19,0.56,6.42,77.43,100.01,8.03,10.51,7.34,7.34,16.08,8.05,11.16,7.12,5.26,0.6,0.44,7.71,5.7,5.53,3.45,2016
2016-10-20,17.54,6.83,92.35,100.53,8.04,9.41,8.29,8.29,13.9,5.86,9.53,6.55,4.85,1.45,1.1,8.0,5.95,4.47,3.0,2016
2016-10-21,35.97,6.22,92.28,99.36,2.99,8.12,6.78,6.78,9.49,6.5,7.97,2.17,1.08,7.13,5.25,9.3,6.33,8.05,5.82,2016
2016-10-22,22.4,5.28,89.63,97.96,6.7,6.12,4.2,4.2,8.36,1.66,5.83,5.25,3.99,5.51,4.02,10.76,8.01,7.72,5.59,2016
2016-10-23,6.2,3.83,75.47,98.38,7.15,3.9,-0.14,-0.12,8.42,1.28,3.78,5.54,5.38,7.29,3.95,12.83,9.32,10.97,7.44,2016
2016-10-24,0.82,3.65,75.86,99.49,5.19,3.23,-0.68,-0.65,6.24,1.05,3.17,3.39,4.04,7.25,3.76,10.65,7.8,9.23,6.01,2016
2016-10-25,0.72,3.52,77.3,100.51,5.54,2.63,-1.01,-0.98,5.65,0.1,2.53,2.63,3.02,5.95,3.09,8.58,6.1,7.56,4.91,2016
2016-10-26,0.73,3.02,76.04,101.5,6.63,1.08,-2.92,-2.87,4.1,-2.53,0.79,4.32,2.39,2.21,1.17,6.52,3.56,4.42,2.54,2016
2016-10-27,7.61,3.39,87.51,101.31,7.93,0.72,-1.52,-1.51,4.68,-3.25,0.39,2.31,2.98,4.86,2.57,7.16,5.55,6.15,4.19,2016
2016-10-28,6.75,4.49,94.39,100.57,6.35,3.07,2.3,2.3,6.83,0.47,3.16,4.92,4.06,1.97,1.15,6.89,5.21,3.97,2.77,2016
2016-10-29,7.87,4.7,98.08,99.6,4.65,2.98,2.76,2.76,5.39,0.74,3.13,4.12,2.57,2.54,1.73,6.66,4.3,4.67,2.88,2016
2016-10-30,0.16,4.24,89.81,99.9,6.36,2.88,1.43,1.44,6.68,0.31,2.96,3.99,2.03,2.02,1.56,6.01,3.59,4.41,2.59,2016
2016-10-31,0.59,3.11,76.76,100.82,8.96,0.26,-2.61,-2.57,5.76,-3.2,0.97,4.73,2.41,1.22,0.85,5.95,3.25,3.54,2.21,2016
2016-11-01,1.39,3.95,88.06,100.74,9.16,2.09,0.32,0.33,5.96,-3.2,2.37,3.06,1.61,3.45,1.91,6.52,3.53,4.82,2.72,2016
2016-11-02,3.02,6.36,96.06,100.45,7.91,7.13,7.18,7.18,13.04,5.13,7.88,1.55,1.47,3.04,1.83,4.59,3.3,3.99,2.42,2016
